slot_id,timestamp,delta_t_h,price_buy_yuan_per_kwh,price_sell_yuan_per_kwh,is_price_peak_slot,is_price_valley_slot,native_load_kw,adjusted_load_kw,pv_available_kw,pv_use_kw,pv_to_ess_kw,pv_export_kw,pv_curtail_kw,grid_import_kw,grid_export_kw,ess_charge_kw,ess_discharge_kw,ess_energy_end_kwh,ev_charge_kw,ev_discharge_kw,building_shift_kw,building_recover_kw,building_flex_net_kw,load_shed_kw,ev_aggregate_energy_kwh,dispatch_summary_zh
265,2025-07-16 18:00:00,0.25,1.28,0.35,1,0,633.9,523.286,40.9,40.9,0.0,0.0,0.0,151.386,0.0,0.0,300.0,922.1052612828953,0.0,31.0,110.614,0.0,110.614,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
266,2025-07-16 18:15:00,0.25,1.28,0.35,1,0,605.3,501.89799999999997,27.9,27.9,0.0,0.0,0.0,152.998,0.0,0.0,300.0,843.1578928618427,0.0,21.0,103.402,0.0,103.402,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
267,2025-07-16 18:30:00,0.25,1.28,0.35,1,0,590.3,487.7339999999999,16.2,16.2,0.0,0.0,0.0,160.934,0.0,0.0,300.0,764.2105244407901,0.0,10.6,102.566,0.0,102.566,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
268,2025-07-16 18:45:00,0.25,1.28,0.35,1,0,585.5,485.07,6.4,6.4,0.0,0.0,0.0,171.67,0.0,0.0,300.0,685.2631560197375,0.0,7.0,100.43,0.0,100.43,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
269,2025-07-16 19:00:00,0.25,1.28,0.35,1,0,568.4,472.788,0.0,0.0,0.0,0.0,0.0,172.888,0.0,0.0,300.0,606.3157875986849,0.0,0.0,95.612,0.0,95.612,0.0,null,【协同】外购电；储能放电；建筑移位
270,2025-07-16 19:15:00,0.25,1.28,0.35,1,0,558.0,464.632,0.0,0.0,0.0,0.0,0.0,164.532,0.0,0.0,300.0,527.3684191776323,0.0,0.0,93.368,0.0,93.368,0.0,null,【协同】外购电；储能放电；建筑移位
271,2025-07-16 19:30:00,0.25,1.28,0.35,1,0,542.1,450.814,0.0,0.0,0.0,0.0,0.0,150.814,0.0,0.0,300.0,448.4210507565797,0.0,0.0,91.28600000000002,0.0,91.28600000000002,0.0,null,【协同】外购电；储能放电；建筑移位
272,2025-07-16 19:45:00,0.25,1.28,0.35,1,0,533.9,445.928,0.0,0.0,0.0,0.0,0.0,145.928,0.0,0.0,300.0,369.4736823355271,0.0,0.0,87.972,0.0,87.972,0.0,null,【协同】外购电；储能放电；建筑移位
273,2025-07-16 20:00:00,0.25,1.28,0.35,1,0,481.8,403.844,0.0,0.0,0.0,0.0,0.0,103.844,0.0,0.0,300.0,290.5263139144745,0.0,0.0,77.956,0.0,77.956,0.0,null,【协同】外购电；储能放电；建筑移位
274,2025-07-16 20:15:00,0.25,1.28,0.35,1,0,483.2,405.31,0.0,0.0,0.0,0.0,0.0,105.21,0.0,0.0,300.0,211.57894549342186,0.0,0.0,77.89,0.0,77.89,0.0,null,【协同】外购电；储能放电；建筑移位
275,2025-07-16 20:30:00,0.25,1.28,0.35,1,0,468.0,393.074,0.0,0.0,0.0,0.0,0.0,93.074,0.0,0.0,300.0,132.63157707236923,0.0,0.0,74.926,0.0,74.926,0.0,null,【协同】外购电；储能放电；建筑移位
276,2025-07-16 20:45:00,0.25,1.28,0.35,1,0,464.9,391.35799999999995,0.0,0.0,0.0,0.0,0.0,343.358,0.0,0.0,48.0,119.9999981250008,0.0,0.0,73.542,0.0,73.542,0.0,null,【协同】外购电；储能放电；建筑移位
277,2025-07-16 21:00:00,0.25,0.72,0.35,0,0,455.6,382.98400000000004,0.0,0.0,0.0,0.0,0.0,382.984,0.0,0.0,0.0,119.9999981250008,0.0,0.0,72.616,0.0,72.616,0.0,null,【协同】外购电；建筑移位
278,2025-07-16 21:15:00,0.25,0.72,0.35,0,0,454.2,380.53,0.0,0.0,0.0,0.0,0.0,380.53,0.0,0.0,0.0,119.9999981250008,0.0,0.0,73.67,0.0,73.67,0.0,null,【协同】外购电；建筑移位
279,2025-07-16 21:30:00,0.25,0.72,0.35,0,0,448.9,376.40799999999996,0.0,0.0,0.0,0.0,0.0,376.508,0.0,0.0,0.0,119.9999981250008,0.0,0.0,72.492,0.0,72.492,0.0,null,【协同】外购电；建筑移位
280,2025-07-16 21:45:00,0.25,0.72,0.35,0,0,447.3,374.908,0.0,0.0,0.0,0.0,0.0,374.808,0.0,0.0,0.0,119.9999981250008,0.0,0.0,72.392,0.0,72.392,0.0,null,【协同】外购电；建筑移位
281,2025-07-16 22:00:00,0.25,0.72,0.35,0,0,430.5,361.318,0.0,0.0,0.0,0.0,0.0,361.318,0.0,0.0,0.0,119.9999981250008,0.0,0.0,69.182,0.0,69.182,0.0,null,【协同】外购电；建筑移位
282,2025-07-16 22:15:00,0.25,0.72,0.35,0,0,417.1,350.47200000000004,0.0,0.0,0.0,0.0,0.0,350.572,0.0,0.0,0.0,119.9999981250008,0.0,0.0,66.628,0.0,66.628,0.0,null,【协同】外购电；建筑移位
283,2025-07-16 22:30:00,0.25,0.72,0.35,0,0,418.8,351.17,0.0,0.0,0.0,0.0,0.0,351.27,0.0,0.0,0.0,119.9999981250008,0.0,0.0,67.63,0.0,67.63,0.0,null,【协同】外购电；建筑移位
284,2025-07-16 22:45:00,0.25,0.72,0.35,0,0,417.2,349.522,0.0,0.0,0.0,0.0,0.0,349.522,0.0,0.0,0.0,119.9999981250008,0.0,0.0,67.678,0.0,67.678,0.0,null,【协同】外购电；建筑移位
285,2025-07-16 23:00:00,0.25,0.72,0.35,0,0,410.5,344.724,0.0,0.0,0.0,0.0,0.0,344.724,0.0,0.0,0.0,119.9999981250008,0.0,0.0,65.776,0.0,65.776,0.0,null,【协同】外购电；建筑移位
286,2025-07-16 23:15:00,0.25,0.72,0.35,0,0,412.4,345.628,0.0,0.0,0.0,0.0,0.0,345.628,0.0,0.0,0.0,119.9999981250008,0.0,0.0,66.772,0.0,66.772,0.0,null,【协同】外购电；建筑移位
287,2025-07-16 23:30:00,0.25,0.72,0.35,0,0,395.8,332.398,0.0,0.0,0.0,0.0,0.0,332.398,0.0,0.0,0.0,119.9999981250008,0.0,0.0,63.402,0.0,63.402,0.0,null,【协同】外购电；建筑移位
288,2025-07-16 23:45:00,0.25,0.72,0.35,0,0,390.2,328.298,0.0,0.0,0.0,0.0,0.0,328.198,0.0,0.0,0.0,119.9999981250008,0.0,0.0,61.902,0.0,61.902,0.0,null,【协同】外购电；建筑移位
289,2025-07-17 00:00:00,0.25,0.42,0.35,0,1,380.9,544.4,0.0,0.0,0.0,0.0,0.0,544.4,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
290,2025-07-17 00:15:00,0.25,0.42,0.35,0,1,387.9,551.4,0.0,0.0,0.0,0.0,0.0,551.4,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
291,2025-07-17 00:30:00,0.25,0.42,0.35,0,1,372.3,535.8,0.0,0.0,0.0,0.0,0.0,535.9,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
292,2025-07-17 00:45:00,0.25,0.42,0.35,0,1,393.4,556.9,0.0,0.0,0.0,0.0,0.0,556.9,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
293,2025-07-17 01:00:00,0.25,0.42,0.35,0,1,383.1,546.6,0.0,0.0,0.0,0.0,0.0,546.5,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
294,2025-07-17 01:15:00,0.25,0.42,0.35,0,1,370.1,533.6,0.0,0.0,0.0,0.0,0.0,533.6,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
295,2025-07-17 01:30:00,0.25,0.42,0.35,0,1,366.4,529.9,0.0,0.0,0.0,0.0,0.0,529.9,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
296,2025-07-17 01:45:00,0.25,0.42,0.35,0,1,380.4,543.9,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
297,2025-07-17 02:00:00,0.25,0.42,0.35,0,1,373.2,536.7,0.0,0.0,0.0,0.0,0.0,536.7,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
298,2025-07-17 02:15:00,0.25,0.42,0.35,0,1,367.7,531.2,0.0,0.0,0.0,0.0,0.0,531.1,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
299,2025-07-17 02:30:00,0.25,0.42,0.35,0,1,369.6,533.1,0.0,0.0,0.0,0.0,0.0,533.1,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
300,2025-07-17 02:45:00,0.25,0.42,0.35,0,1,382.4,545.9,0.0,0.0,0.0,0.0,0.0,545.9,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
301,2025-07-17 03:00:00,0.25,0.42,0.35,0,1,375.5,539.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
302,2025-07-17 03:15:00,0.25,0.42,0.35,0,1,369.7,533.2,0.0,0.0,0.0,0.0,0.0,533.2,0.0,0.0,0.0,119.9999981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；建筑恢复
303,2025-07-17 03:30:00,0.25,0.42,0.35,0,1,373.7,537.2,0.0,0.0,0.0,0.0,0.0,837.2,0.0,300.0,0.0,191.2499981250008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
304,2025-07-17 03:45:00,0.25,0.42,0.35,0,1,380.8,544.3,0.0,0.0,0.0,0.0,0.0,686.40526,0.0,142.10526,0.0,224.9999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
305,2025-07-17 04:00:00,0.25,0.42,0.35,0,1,378.4,541.9,0.0,0.0,0.0,0.0,0.0,841.8,0.0,300.0,0.0,296.2499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
306,2025-07-17 04:15:00,0.25,0.42,0.35,0,1,380.6,544.1,0.0,0.0,0.0,0.0,0.0,844.1,0.0,300.0,0.0,367.4999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
307,2025-07-17 04:30:00,0.25,0.42,0.35,0,1,374.3,537.8,0.0,0.0,0.0,0.0,0.0,837.8,0.0,300.0,0.0,438.7499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
308,2025-07-17 04:45:00,0.25,0.42,0.35,0,1,376.9,540.4,0.0,0.0,0.0,0.0,0.0,840.4,0.0,300.0,0.0,509.9999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
309,2025-07-17 05:00:00,0.25,0.42,0.35,0,1,386.2,549.7,0.0,0.0,0.0,0.0,0.0,849.7,0.0,300.0,0.0,581.2499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
310,2025-07-17 05:15:00,0.25,0.42,0.35,0,1,380.5,544.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,300.0,0.0,652.4999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
311,2025-07-17 05:30:00,0.25,0.42,0.35,0,1,368.2,531.7,0.0,0.0,0.0,0.0,0.0,831.8,0.0,300.0,0.0,723.7499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复
312,2025-07-17 05:45:00,0.25,0.42,0.35,0,1,368.0,531.5,9.5,9.5,0.0,0.0,0.0,822.0,0.0,300.0,0.0,794.9999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
313,2025-07-17 06:00:00,0.25,0.42,0.35,0,1,402.9,566.4,24.1,24.1,0.0,0.0,0.0,842.4,0.0,300.0,0.0,866.2499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
314,2025-07-17 06:15:00,0.25,0.42,0.35,0,1,418.3,581.8,41.6,41.6,0.0,0.0,0.0,840.1,0.0,300.0,0.0,937.4999973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
315,2025-07-17 06:30:00,0.25,0.42,0.35,0,1,424.0,587.5,61.0,61.0,0.0,0.0,0.0,826.5,0.0,300.0,0.0,1008.7499973750008,0.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；建筑恢复；光伏高消纳
316,2025-07-17 06:45:00,0.25,0.42,0.35,0,1,435.2,598.7,81.9,81.9,0.0,0.0,0.0,823.8,0.0,300.0,0.0,1079.999997375001,7.0,0.0,0.0,163.5,-163.5,0.0,null,【协同】外购电；储能充电；EV充电；建筑恢复；光伏高消纳
317,2025-07-17 07:00:00,0.25,0.75,0.35,0,0,450.9,378.32,103.8,103.8,0.0,0.0,0.0,274.52,0.0,0.0,0.0,1079.999997375001,0.0,0.0,72.58,0.0,72.58,0.0,null,【协同】外购电；建筑移位；光伏高消纳
318,2025-07-17 07:15:00,0.25,0.75,0.35,0,0,488.9,408.274,126.6,126.6,0.0,0.0,0.0,281.674,0.0,0.0,0.0,1079.999997375001,0.0,0.0,80.626,0.0,80.626,0.0,null,【协同】外购电；建筑移位；光伏高消纳
319,2025-07-17 07:30:00,0.25,0.75,0.35,0,0,499.4,416.59999999999997,149.9,149.9,0.0,0.0,0.0,266.6,0.0,0.0,0.0,1079.999997375001,0.0,0.0,82.8,0.0,82.8,0.0,null,【协同】外购电；建筑移位；光伏高消纳
320,2025-07-17 07:45:00,0.25,0.75,0.35,0,0,527.5,438.15,173.4,173.4,0.0,0.0,0.0,264.85,0.0,0.0,0.0,1079.999997375001,0.0,0.0,89.35,0.0,89.35,0.0,null,【协同】外购电；建筑移位；光伏高消纳
321,2025-07-17 08:00:00,0.25,0.75,0.35,0,0,554.5,459.01,197.0,197.0,0.0,0.0,0.0,268.91,0.0,0.0,0.0,1079.999997375001,7.0,0.0,95.49,0.0,95.49,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
322,2025-07-17 08:15:00,0.25,0.75,0.35,0,0,551.2,454.58000000000004,220.4,220.4,0.0,0.0,0.0,234.70632,0.0,0.0,0.0,1079.999997375001,0.52631579,0.0,96.62,0.0,96.62,0.0,null,【协同】外购电；建筑移位；光伏高消纳
323,2025-07-17 08:30:00,0.25,0.75,0.35,0,0,582.6,480.052,243.4,243.4,0.0,0.0,0.0,236.652,0.0,0.0,0.0,1079.999997375001,0.0,0.0,102.548,0.0,102.548,0.0,null,【协同】外购电；建筑移位；光伏高消纳
324,2025-07-17 08:45:00,0.25,0.75,0.35,0,0,607.8,500.15,265.9,265.9,0.0,0.0,0.0,245.88158,0.0,0.0,0.0,1079.999997375001,11.6315789,0.0,107.65,0.0,107.65,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
325,2025-07-17 09:00:00,0.25,0.75,0.35,0,0,626.4,514.5699999999999,287.6,287.6,0.0,0.0,0.0,251.97,0.0,0.0,0.0,1079.999997375001,25.0,0.0,111.83,0.0,111.83,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
326,2025-07-17 09:15:00,0.25,0.75,0.35,0,0,631.8,518.636,308.4,308.4,0.0,0.0,0.0,230.28863,0.0,0.0,0.0,1079.999997375001,20.0526316,0.0,113.16400000000002,0.0,113.16400000000002,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
327,2025-07-17 09:30:00,0.25,0.75,0.35,0,0,642.7,527.3040000000001,328.2,328.2,0.0,0.0,0.0,211.92394,0.0,0.0,0.0,1079.999997375001,12.8199446,0.0,115.396,0.0,115.396,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
328,2025-07-17 09:45:00,0.25,0.75,0.35,0,0,663.0,543.042,346.8,346.8,0.0,0.0,0.0,209.02621,0.0,0.0,0.0,1079.999997375001,12.6842105,0.0,119.958,0.0,119.958,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
329,2025-07-17 10:00:00,0.25,0.75,0.35,0,0,668.5,548.032,364.0,364.0,0.0,0.0,0.0,205.032,0.0,0.0,0.0,1079.999997375001,21.0,0.0,120.468,0.0,120.468,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
330,2025-07-17 10:15:00,0.25,0.75,0.35,0,0,666.5,545.678,379.7,379.7,0.0,0.0,0.0,186.978,0.0,0.0,0.0,1079.999997375001,21.0,0.0,120.822,0.0,120.822,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
331,2025-07-17 10:30:00,0.25,0.75,0.35,0,0,687.5,562.572,393.9,393.9,0.0,0.0,0.0,189.672,0.0,0.0,0.0,1079.999997375001,21.0,0.0,124.928,0.0,124.928,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
332,2025-07-17 10:45:00,0.25,0.75,0.35,0,0,679.7,556.272,406.4,406.4,0.0,0.0,0.0,163.872,0.0,0.0,0.0,1079.999997375001,14.0,0.0,123.428,0.0,123.428,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
333,2025-07-17 11:00:00,0.25,0.68,0.35,0,0,709.7,629.48,417.1,417.1,0.0,0.0,0.0,334.42737,0.0,0.0,0.0,1079.999997375001,121.9473684,0.0,80.22,0.0,80.22,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
334,2025-07-17 11:15:00,0.25,0.68,0.35,0,0,712.2,629.866,426.0,426.0,0.0,0.0,0.0,350.866,0.0,0.0,0.0,1079.999997375001,147.0,0.0,82.334,0.0,82.334,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
335,2025-07-17 11:30:00,0.25,0.68,0.35,0,0,709.0,627.212,432.9,432.9,0.0,0.0,0.0,333.25937,0.0,0.0,0.0,1079.999997375001,138.94736840000002,0.0,81.788,0.0,81.788,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
336,2025-07-17 11:45:00,0.25,0.68,0.35,0,0,726.1,653.19,438.0,438.0,0.0,0.0,0.0,377.50579,0.0,0.0,0.0,1079.999997375001,162.3157895,0.0,72.91,0.0,72.91,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
337,2025-07-17 12:00:00,0.25,0.68,0.35,0,0,670.8,612.28,441.0,441.0,0.0,0.0,0.0,318.16947,0.0,0.0,0.0,1079.999997375001,146.789474,0.0,58.52,0.0,58.52,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
338,2025-07-17 12:15:00,0.25,0.68,0.35,0,0,664.5,606.53,442.0,442.0,0.0,0.0,0.0,297.48014,0.0,0.0,0.0,1079.999997375001,132.95013849999998,0.0,57.97,0.0,57.97,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
339,2025-07-17 12:30:00,0.25,0.68,0.35,0,0,673.4,614.7479999999999,441.0,441.0,0.0,0.0,0.0,332.01116,0.0,0.0,0.0,1079.999997375001,158.26315789,0.0,58.652,0.0,58.652,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
340,2025-07-17 12:45:00,0.25,0.68,0.35,0,0,669.4,612.332,438.0,438.0,0.0,0.0,0.0,307.59516,0.0,0.0,0.0,1079.999997375001,133.26315789,0.0,57.068,0.0,57.068,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
341,2025-07-17 13:00:00,0.25,0.68,0.35,0,0,673.7,617.182,432.9,432.9,0.0,0.0,0.0,328.182,0.0,0.0,0.0,1079.999997375001,144.0,0.0,56.518,0.0,56.518,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
342,2025-07-17 13:15:00,0.25,0.68,0.35,0,0,671.2,615.826,426.0,426.0,0.0,0.0,0.0,327.826,0.0,0.0,0.0,1079.999997375001,138.0,0.0,55.374,0.0,55.374,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
343,2025-07-17 13:30:00,0.25,0.68,0.35,0,0,666.4,613.182,417.1,417.1,0.0,0.0,0.0,311.082,0.0,0.0,0.0,1079.999997375001,115.0,0.0,53.218,0.0,53.218,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
344,2025-07-17 13:45:00,0.25,0.68,0.35,0,0,667.8,614.582,406.4,406.4,0.0,0.0,0.0,330.182,0.0,0.0,0.0,1079.999997375001,122.0,0.0,53.218,0.0,53.218,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
345,2025-07-17 14:00:00,0.25,0.68,0.35,0,0,716.3,659.5619999999999,275.7,275.7,0.0,0.0,0.0,494.962,0.0,0.0,0.0,1079.999997375001,111.0,0.0,56.738,0.0,56.738,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
346,2025-07-17 14:15:00,0.25,0.68,0.35,0,0,727.3,670.54,265.8,265.8,0.0,0.0,0.0,501.74,0.0,0.0,0.0,1079.999997375001,97.0,0.0,56.76,0.0,56.76,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
347,2025-07-17 14:30:00,0.25,0.68,0.35,0,0,738.5,688.104,254.8,254.8,0.0,0.0,0.0,531.78572,0.0,0.0,0.0,1079.999997375001,98.5817175,0.0,50.396,0.0,50.396,0.0,null,【协同】外购电；EV充电；建筑移位；光伏高消纳
348,2025-07-17 14:45:00,0.25,0.68,0.35,0,0,725.9,725.9,242.7,242.7,0.0,0.0,0.0,571.98947,0.0,0.0,0.0,1079.999997375001,88.7894737,0.0,0.0,0.0,0.0,0.0,null,【协同】外购电；EV充电；光伏高消纳
349,2025-07-17 15:00:00,0.25,0.82,0.35,1,0,739.2,605.2080000000001,229.7,229.7,0.0,0.0,0.0,375.508,0.0,0.0,0.0,1079.999997375001,0.0,0.0,133.99200000000002,0.0,133.99200000000002,0.0,null,【协同】外购电；建筑移位；光伏高消纳
350,2025-07-17 15:15:00,0.25,0.82,0.35,1,0,732.2,599.74,308.4,308.4,0.0,0.0,0.0,291.34,0.0,0.0,0.0,1079.999997375001,0.0,0.0,132.46,0.0,132.46,0.0,null,【协同】外购电；建筑移位；光伏高消纳
351,2025-07-17 15:30:00,0.25,0.82,0.35,1,0,746.4,611.28,287.6,287.6,0.0,0.0,0.0,323.68,0.0,0.0,0.0,1079.999997375001,0.0,0.0,135.12,0.0,135.12,0.0,null,【协同】外购电；建筑移位；光伏高消纳
352,2025-07-17 15:45:00,0.25,0.82,0.35,1,0,739.9,605.348,265.9,265.9,0.0,0.0,0.0,339.548,0.0,0.0,0.0,1079.999997375001,0.0,0.0,134.55200000000002,0.0,134.55200000000002,0.0,null,【协同】外购电；建筑移位；光伏高消纳
353,2025-07-17 16:00:00,0.25,0.82,0.35,1,0,750.0,613.84,243.4,243.4,0.0,0.0,0.0,370.34,0.0,0.0,0.0,1079.999997375001,0.0,0.0,136.16,0.0,136.16,0.0,null,【协同】外购电；建筑移位；光伏高消纳
354,2025-07-17 16:15:00,0.25,0.82,0.35,1,0,754.6,616.116,220.4,220.4,0.0,0.0,0.0,395.716,0.0,0.0,0.0,1079.999997375001,0.0,0.0,138.48399999999998,0.0,138.48399999999998,0.0,null,【协同】外购电；建筑移位；光伏高消纳
355,2025-07-17 16:30:00,0.25,0.82,0.35,1,0,755.7,617.8320000000001,197.0,197.0,0.0,0.0,0.0,420.732,0.0,0.0,0.0,1079.999997375001,0.0,0.0,137.868,0.0,137.868,0.0,null,【协同】外购电；建筑移位；光伏高消纳
356,2025-07-17 16:45:00,0.25,0.82,0.35,1,0,747.0,610.028,173.4,173.4,0.0,0.0,0.0,436.628,0.0,0.0,0.0,1079.999997375001,0.0,0.0,136.972,0.0,136.972,0.0,null,【协同】外购电；建筑移位；光伏高消纳
357,2025-07-17 17:00:00,0.25,1.28,0.35,1,0,715.3,588.8599999999999,149.9,149.9,0.0,0.0,0.0,57.96,0.0,0.0,300.0,1001.0526289539483,0.0,81.0,126.44,0.0,126.44,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
358,2025-07-17 17:15:00,0.25,1.28,0.35,1,0,718.4,589.886,126.6,126.6,0.0,0.0,0.0,96.186,0.0,0.0,300.0,922.1052605328957,0.0,67.0,128.514,0.0,128.514,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
359,2025-07-17 17:30:00,0.25,1.28,0.35,1,0,673.1,554.6080000000001,103.8,103.8,0.0,0.0,0.0,96.668,0.0,0.0,300.0,843.1578921118431,0.0,54.14,118.492,0.0,118.492,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
360,2025-07-17 17:45:00,0.25,1.28,0.35,1,0,669.4,552.1379999999999,81.9,81.9,0.0,0.0,0.0,119.238,0.0,0.0,300.0,764.2105236907905,0.0,51.0,117.262,0.0,117.262,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
361,2025-07-17 18:00:00,0.25,1.28,0.35,1,0,639.8,528.174,61.0,61.0,0.0,0.0,0.0,128.234,0.0,0.0,300.0,685.2631552697379,0.0,38.94,111.626,0.0,111.626,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
362,2025-07-17 18:15:00,0.25,1.28,0.35,1,0,619.4,511.356,41.6,41.6,0.0,0.0,0.0,148.756,0.0,0.0,300.0,606.3157868486853,0.0,21.0,108.044,0.0,108.044,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
363,2025-07-17 18:30:00,0.25,1.28,0.35,1,0,618.1,510.808,24.1,24.1,0.0,0.0,0.0,172.708,0.0,0.0,300.0,527.3684184276327,0.0,14.0,107.292,0.0,107.292,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
364,2025-07-17 18:45:00,0.25,1.28,0.35,1,0,601.3,498.67199999999997,9.5,9.5,0.0,0.0,0.0,186.332,0.0,0.0,300.0,448.4210500065801,0.0,2.84,102.628,0.0,102.628,0.0,null,【协同】外购电；储能放电；EV放电；建筑移位；光伏高消纳
365,2025-07-17 19:00:00,0.25,1.28,0.35,1,0,590.4,490.20799999999997,0.0,0.0,0.0,0.0,0.0,190.208,0.0,0.0,300.0,369.4736815855275,0.0,0.0,100.192,0.0,100.192,0.0,null,【协同】外购电；储能放电；建筑移位
366,2025-07-17 19:15:00,0.25,1.28,0.35,1,0,554.1,461.172,0.0,0.0,0.0,0.0,0.0,161.172,0.0,0.0,300.0,290.5263131644749,0.0,0.0,92.928,0.0,92.928,0.0,null,【协同】外购电；储能放电；建筑移位
367,2025-07-17 19:30:00,0.25,1.28,0.35,1,0,558.0,465.248,0.0,0.0,0.0,0.0,0.0,165.148,0.0,0.0,300.0,211.57894474342228,0.0,0.0,92.752,0.0,92.752,0.0,null,【协同】外购电；储能放电；建筑移位
