slot_id,timestamp,delta_t_h,price_buy_yuan_per_kwh,price_sell_yuan_per_kwh,is_price_peak_slot,is_price_valley_slot,native_load_kw,adjusted_load_kw,pv_available_kw,pv_use_kw,pv_to_ess_kw,pv_export_kw,pv_curtail_kw,grid_import_kw,grid_export_kw,ess_charge_kw,ess_discharge_kw,ess_energy_end_kwh,ev_charge_kw,ev_discharge_kw,building_shift_kw,building_recover_kw,building_flex_net_kw,load_shed_kw,ev_aggregate_energy_kwh,dispatch_summary_zh
1,2025-07-14 00:00:00,0.25,0.42,0.35,0,1,382.7,382.7,0.0,0.0,0.0,0.0,0.0,382.7,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
2,2025-07-14 00:15:00,0.25,0.42,0.35,0,1,384.3,384.3,0.0,0.0,0.0,0.0,0.0,384.3,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
3,2025-07-14 00:30:00,0.25,0.42,0.35,0,1,373.5,373.5,0.0,0.0,0.0,0.0,0.0,373.5,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
4,2025-07-14 00:45:00,0.25,0.42,0.35,0,1,357.0,357.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
5,2025-07-14 01:00:00,0.25,0.42,0.35,0,1,367.5,367.5,0.0,0.0,0.0,0.0,0.0,367.5,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
6,2025-07-14 01:15:00,0.25,0.42,0.35,0,1,370.2,370.2,0.0,0.0,0.0,0.0,0.0,370.2,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
7,2025-07-14 01:30:00,0.25,0.42,0.35,0,1,370.8,370.8,0.0,0.0,0.0,0.0,0.0,370.8,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
8,2025-07-14 01:45:00,0.25,0.42,0.35,0,1,376.4,376.4,0.0,0.0,0.0,0.0,0.0,376.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
9,2025-07-14 02:00:00,0.25,0.42,0.35,0,1,371.2,371.2,0.0,0.0,0.0,0.0,0.0,371.2,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
10,2025-07-14 02:15:00,0.25,0.42,0.35,0,1,361.1,361.1,0.0,0.0,0.0,0.0,0.0,361.1,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
11,2025-07-14 02:30:00,0.25,0.42,0.35,0,1,374.2,374.2,0.0,0.0,0.0,0.0,0.0,374.2,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
12,2025-07-14 02:45:00,0.25,0.42,0.35,0,1,373.0,373.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
13,2025-07-14 03:00:00,0.25,0.42,0.35,0,1,368.4,368.4,0.0,0.0,0.0,0.0,0.0,368.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
14,2025-07-14 03:15:00,0.25,0.42,0.35,0,1,385.4,385.4,0.0,0.0,0.0,0.0,0.0,385.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
15,2025-07-14 03:30:00,0.25,0.42,0.35,0,1,378.3,378.3,0.0,0.0,0.0,0.0,0.0,378.3,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
16,2025-07-14 03:45:00,0.25,0.42,0.35,0,1,365.1,365.1,0.0,0.0,0.0,0.0,0.0,365.1,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
17,2025-07-14 04:00:00,0.25,0.42,0.35,0,1,383.1,383.1,0.0,0.0,0.0,0.0,0.0,383.1,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
18,2025-07-14 04:15:00,0.25,0.42,0.35,0,1,378.8,378.8,0.0,0.0,0.0,0.0,0.0,378.8,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
19,2025-07-14 04:30:00,0.25,0.42,0.35,0,1,370.6,370.6,0.0,0.0,0.0,0.0,0.0,370.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
20,2025-07-14 04:45:00,0.25,0.42,0.35,0,1,368.3,368.3,0.0,0.0,0.0,0.0,0.0,368.3,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
21,2025-07-14 05:00:00,0.25,0.42,0.35,0,1,382.3,382.3,0.0,0.0,0.0,0.0,0.0,382.3,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
22,2025-07-14 05:15:00,0.25,0.42,0.35,0,1,378.6,378.6,0.0,0.0,0.0,0.0,0.0,378.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
23,2025-07-14 05:30:00,0.25,0.42,0.35,0,1,380.4,380.4,0.0,0.0,0.0,0.0,0.0,380.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
24,2025-07-14 05:45:00,0.25,0.42,0.35,0,1,367.3,367.3,10.7,10.7,0.0,0.0,0.0,356.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
25,2025-07-14 06:00:00,0.25,0.42,0.35,0,1,405.6,405.6,27.1,27.1,0.0,0.0,0.0,378.5,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
26,2025-07-14 06:15:00,0.25,0.42,0.35,0,1,408.4,408.4,46.7,46.7,0.0,0.0,0.0,361.7,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
27,2025-07-14 06:30:00,0.25,0.42,0.35,0,1,436.6,436.6,68.4,68.4,0.0,0.0,0.0,368.2000000000001,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
28,2025-07-14 06:45:00,0.25,0.42,0.35,0,1,425.8,439.8,91.9,91.9,0.0,0.0,0.0,347.9,0.0,0.0,0.0,600.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
29,2025-07-14 07:00:00,0.25,0.75,0.35,0,0,470.8,484.8,116.5,116.5,0.0,0.0,0.0,368.3,0.0,0.0,0.0,600.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
30,2025-07-14 07:15:00,0.25,0.75,0.35,0,0,484.0,498.0,142.0,142.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,600.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
31,2025-07-14 07:30:00,0.25,0.75,0.35,0,0,502.9,523.9,168.1,168.1,0.0,0.0,0.0,355.79999999999995,0.0,0.0,0.0,600.0,21.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
32,2025-07-14 07:45:00,0.25,0.75,0.35,0,0,525.5,553.5,194.5,194.5,0.0,0.0,0.0,359.0,0.0,0.0,0.0,600.0,28.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
33,2025-07-14 08:00:00,0.25,0.75,0.35,0,0,542.5,577.5,221.0,221.0,0.0,0.0,0.0,356.5,0.0,0.0,0.0,600.0,35.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
34,2025-07-14 08:15:00,0.25,0.75,0.35,0,0,568.6,629.2521739130435,247.2,247.2,0.0,0.0,0.0,382.05217391304353,0.0,0.0,0.0,600.0,60.65217391304349,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
35,2025-07-14 08:30:00,0.25,0.75,0.35,0,0,585.4,667.4,273.1,273.1,0.0,0.0,0.0,394.3,0.0,0.0,0.0,600.0,82.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
36,2025-07-14 08:45:00,0.25,0.75,0.35,0,0,606.3,699.3,298.3,298.3,0.0,0.0,0.0,401.0,0.0,0.0,0.0,600.0,93.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
37,2025-07-14 09:00:00,0.25,0.75,0.35,0,0,619.4,723.4,322.7,322.7,0.0,0.0,0.0,400.7,0.0,0.0,0.0,600.0,104.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
38,2025-07-14 09:15:00,0.25,0.75,0.35,0,0,642.0,744.4347826086957,346.0,346.0,0.0,0.0,0.0,398.4347826086957,0.0,0.0,0.0,600.0,102.43478260869568,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
39,2025-07-14 09:30:00,0.25,0.75,0.35,0,0,645.7,771.7,368.2,368.2,0.0,0.0,0.0,403.50000000000006,0.0,0.0,0.0,600.0,126.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
40,2025-07-14 09:45:00,0.25,0.75,0.35,0,0,662.9,772.7695652173912,389.0,389.0,0.0,0.0,0.0,383.7695652173912,0.0,0.0,0.0,600.0,109.8695652173913,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
41,2025-07-14 10:00:00,0.25,0.75,0.35,0,0,671.9,772.9,408.4,408.4,0.0,0.0,0.0,364.5,0.0,0.0,0.0,600.0,101.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
42,2025-07-14 10:15:00,0.25,0.75,0.35,0,0,693.3,805.3,426.0,426.0,0.0,0.0,0.0,379.3,0.0,0.0,0.0,600.0,112.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
43,2025-07-14 10:30:00,0.25,0.75,0.35,0,0,676.8,799.8,441.9,441.9,0.0,0.0,0.0,357.9,0.0,0.0,0.0,600.0,123.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
44,2025-07-14 10:45:00,0.25,0.75,0.35,0,0,700.9,825.6826086956521,455.9,455.9,0.0,0.0,0.0,369.7826086956521,0.0,0.0,0.0,600.0,124.7826086956522,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
45,2025-07-14 11:00:00,0.25,0.68,0.35,0,0,716.4,813.1391304347825,468.0,468.0,0.0,0.0,0.0,345.1391304347825,0.0,0.0,0.0,600.0,96.73913043478252,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
46,2025-07-14 11:15:00,0.25,0.68,0.35,0,0,705.5,788.5,477.9,477.9,0.0,0.0,0.0,310.6,0.0,0.0,0.0,600.0,83.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
47,2025-07-14 11:30:00,0.25,0.68,0.35,0,0,721.4,808.2260869565216,485.7,485.7,0.0,0.0,0.0,322.5260869565216,0.0,0.0,0.0,600.0,86.82608695652169,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
48,2025-07-14 11:45:00,0.25,0.68,0.35,0,0,714.6,776.5565217391304,491.4,491.4,0.0,0.0,0.0,285.1565217391304,0.0,0.0,0.0,600.0,61.95652173913043,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
49,2025-07-14 12:00:00,0.25,0.68,0.35,0,0,684.6,722.7739130434783,494.7,494.7,0.0,0.0,0.0,228.07391304347829,0.0,0.0,0.0,600.0,38.17391304347821,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
50,2025-07-14 12:15:00,0.25,0.68,0.35,0,0,679.3,711.3,495.9,495.9,0.0,0.0,0.0,215.4,0.0,0.0,0.0,600.0,32.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
51,2025-07-14 12:30:00,0.25,0.68,0.35,0,0,694.6,720.991304347826,494.7,494.7,0.0,0.0,0.0,226.29130434782604,0.0,0.0,0.0,600.0,26.391304347826036,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
52,2025-07-14 12:45:00,0.25,0.68,0.35,0,0,675.6,696.6,491.4,491.4,0.0,0.0,0.0,205.20000000000005,0.0,0.0,0.0,600.0,21.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
53,2025-07-14 13:00:00,0.25,0.68,0.35,0,0,700.6,721.6,485.7,485.7,0.0,0.0,0.0,235.90000000000003,0.0,0.0,0.0,600.0,21.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
54,2025-07-14 13:15:00,0.25,0.68,0.35,0,0,680.7,701.004347826087,477.9,477.9,0.0,0.0,0.0,223.10434782608704,0.0,0.0,0.0,600.0,20.304347826087,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
55,2025-07-14 13:30:00,0.25,0.68,0.35,0,0,664.9,678.9,468.0,468.0,0.0,0.0,0.0,210.9,0.0,0.0,0.0,600.0,14.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
56,2025-07-14 13:45:00,0.25,0.68,0.35,0,0,674.8,682.1478260869566,455.9,455.9,0.0,0.0,0.0,226.2478260869566,0.0,0.0,0.0,600.0,7.347826086956573,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；EV充电；光伏高消纳
57,2025-07-14 14:00:00,0.25,0.68,0.35,0,0,715.3,715.3,441.9,441.9,0.0,0.0,0.0,273.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
58,2025-07-14 14:15:00,0.25,0.68,0.35,0,0,718.7,718.7,426.0,426.0,0.0,0.0,0.0,292.70000000000005,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
59,2025-07-14 14:30:00,0.25,0.68,0.35,0,0,737.1,737.1,408.4,408.4,0.0,0.0,0.0,328.70000000000005,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
60,2025-07-14 14:45:00,0.25,0.68,0.35,0,0,725.0,725.0,389.0,389.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
61,2025-07-14 15:00:00,0.25,0.82,0.35,1,0,738.3,738.3,368.2,368.2,0.0,0.0,0.0,70.09999999999997,0.0,0.0,300.0,521.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
62,2025-07-14 15:15:00,0.25,0.82,0.35,1,0,730.4,730.4,346.0,346.0,0.0,0.0,0.0,84.39999999999998,0.0,0.0,300.0,442.1052631578948,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
63,2025-07-14 15:30:00,0.25,0.82,0.35,1,0,747.4,747.4,322.7,322.7,0.0,0.0,0.0,124.7,0.0,0.0,300.0,363.1578947368422,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
64,2025-07-14 15:45:00,0.25,0.82,0.35,1,0,748.0,748.0,298.3,298.3,0.0,0.0,0.0,149.7,0.0,0.0,300.0,284.2105263157896,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
65,2025-07-14 16:00:00,0.25,0.82,0.35,1,0,753.3,753.3,273.1,273.1,0.0,0.0,0.0,180.19999999999996,0.0,0.0,300.0,205.26315789473696,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
66,2025-07-14 16:15:00,0.25,0.82,0.35,1,0,725.5,725.5,247.2,247.2,0.0,0.0,0.0,178.3,0.0,0.0,300.0,126.31578947368432,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
67,2025-07-14 16:30:00,0.25,0.82,0.35,1,0,746.7,746.7,221.0,221.0,0.0,0.0,0.0,501.6999999999996,0.0,0.0,24.000000000000465,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；储能放电；光伏高消纳
68,2025-07-14 16:45:00,0.25,0.82,0.35,1,0,750.6,750.6,194.5,194.5,0.0,0.0,0.0,556.1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
69,2025-07-14 17:00:00,0.25,1.28,0.35,1,0,723.8,723.8,168.1,168.1,0.0,0.0,0.0,555.6999999999999,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
70,2025-07-14 17:15:00,0.25,1.28,0.35,1,0,717.2,717.2,142.0,142.0,0.0,0.0,0.0,575.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
71,2025-07-14 17:30:00,0.25,1.28,0.35,1,0,683.2,683.2,116.5,116.5,0.0,0.0,0.0,566.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
72,2025-07-14 17:45:00,0.25,1.28,0.35,1,0,663.2,663.2,91.9,91.9,0.0,0.0,0.0,571.3000000000001,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
73,2025-07-14 18:00:00,0.25,1.28,0.35,1,0,635.2,635.2,68.4,68.4,0.0,0.0,0.0,566.8000000000001,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
74,2025-07-14 18:15:00,0.25,1.28,0.35,1,0,626.0,626.0,46.7,46.7,0.0,0.0,0.0,579.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
75,2025-07-14 18:30:00,0.25,1.28,0.35,1,0,620.8,620.8,27.1,27.1,0.0,0.0,0.0,593.6999999999999,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
76,2025-07-14 18:45:00,0.25,1.28,0.35,1,0,596.5,596.5,10.7,10.7,0.0,0.0,0.0,585.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电；光伏高消纳
77,2025-07-14 19:00:00,0.25,1.28,0.35,1,0,586.3,586.3,0.0,0.0,0.0,0.0,0.0,586.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
78,2025-07-14 19:15:00,0.25,1.28,0.35,1,0,569.8,569.8,0.0,0.0,0.0,0.0,0.0,569.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
79,2025-07-14 19:30:00,0.25,1.28,0.35,1,0,564.2,564.2,0.0,0.0,0.0,0.0,0.0,564.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
80,2025-07-14 19:45:00,0.25,1.28,0.35,1,0,538.9,538.9,0.0,0.0,0.0,0.0,0.0,538.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
81,2025-07-14 20:00:00,0.25,1.28,0.35,1,0,500.3,500.3,0.0,0.0,0.0,0.0,0.0,500.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
82,2025-07-14 20:15:00,0.25,1.28,0.35,1,0,488.4,488.4,0.0,0.0,0.0,0.0,0.0,488.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
83,2025-07-14 20:30:00,0.25,1.28,0.35,1,0,483.5,483.5,0.0,0.0,0.0,0.0,0.0,483.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
84,2025-07-14 20:45:00,0.25,1.28,0.35,1,0,476.5,476.5,0.0,0.0,0.0,0.0,0.0,476.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
85,2025-07-14 21:00:00,0.25,0.72,0.35,0,0,463.8,463.8,0.0,0.0,0.0,0.0,0.0,463.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
86,2025-07-14 21:15:00,0.25,0.72,0.35,0,0,458.4,458.4,0.0,0.0,0.0,0.0,0.0,458.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
87,2025-07-14 21:30:00,0.25,0.72,0.35,0,0,441.4,441.4,0.0,0.0,0.0,0.0,0.0,441.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
88,2025-07-14 21:45:00,0.25,0.72,0.35,0,0,449.2,449.2,0.0,0.0,0.0,0.0,0.0,449.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
89,2025-07-14 22:00:00,0.25,0.72,0.35,0,0,432.9,432.9,0.0,0.0,0.0,0.0,0.0,432.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
90,2025-07-14 22:15:00,0.25,0.72,0.35,0,0,426.2,426.2,0.0,0.0,0.0,0.0,0.0,426.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
91,2025-07-14 22:30:00,0.25,0.72,0.35,0,0,431.6,431.6,0.0,0.0,0.0,0.0,0.0,431.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
92,2025-07-14 22:45:00,0.25,0.72,0.35,0,0,419.8,419.8,0.0,0.0,0.0,0.0,0.0,419.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
93,2025-07-14 23:00:00,0.25,0.72,0.35,0,0,411.7,411.7,0.0,0.0,0.0,0.0,0.0,411.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
94,2025-07-14 23:15:00,0.25,0.72,0.35,0,0,425.2,425.2,0.0,0.0,0.0,0.0,0.0,425.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
95,2025-07-14 23:30:00,0.25,0.72,0.35,0,0,417.5,417.5,0.0,0.0,0.0,0.0,0.0,417.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
96,2025-07-14 23:45:00,0.25,0.72,0.35,0,0,390.4,390.4,0.0,0.0,0.0,0.0,0.0,390.4,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
97,2025-07-15 00:00:00,0.25,0.42,0.35,0,1,383.8,383.8,0.0,0.0,0.0,0.0,0.0,383.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
98,2025-07-15 00:15:00,0.25,0.42,0.35,0,1,371.7,371.7,0.0,0.0,0.0,0.0,0.0,371.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
99,2025-07-15 00:30:00,0.25,0.42,0.35,0,1,386.8,386.8,0.0,0.0,0.0,0.0,0.0,386.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
100,2025-07-15 00:45:00,0.25,0.42,0.35,0,1,383.6,383.6,0.0,0.0,0.0,0.0,0.0,383.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
101,2025-07-15 01:00:00,0.25,0.42,0.35,0,1,372.8,372.8,0.0,0.0,0.0,0.0,0.0,372.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
102,2025-07-15 01:15:00,0.25,0.42,0.35,0,1,371.7,371.7,0.0,0.0,0.0,0.0,0.0,371.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
103,2025-07-15 01:30:00,0.25,0.42,0.35,0,1,377.2,377.2,0.0,0.0,0.0,0.0,0.0,377.2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
104,2025-07-15 01:45:00,0.25,0.42,0.35,0,1,379.5,379.5,0.0,0.0,0.0,0.0,0.0,379.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
105,2025-07-15 02:00:00,0.25,0.42,0.35,0,1,381.6,381.6,0.0,0.0,0.0,0.0,0.0,381.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
106,2025-07-15 02:15:00,0.25,0.42,0.35,0,1,383.7,383.7,0.0,0.0,0.0,0.0,0.0,383.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
107,2025-07-15 02:30:00,0.25,0.42,0.35,0,1,377.7,377.7,0.0,0.0,0.0,0.0,0.0,377.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
108,2025-07-15 02:45:00,0.25,0.42,0.35,0,1,355.9,355.9,0.0,0.0,0.0,0.0,0.0,355.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
109,2025-07-15 03:00:00,0.25,0.42,0.35,0,1,385.6,385.6,0.0,0.0,0.0,0.0,0.0,385.6,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
110,2025-07-15 03:15:00,0.25,0.42,0.35,0,1,360.8,360.8,0.0,0.0,0.0,0.0,0.0,360.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
111,2025-07-15 03:30:00,0.25,0.42,0.35,0,1,364.3,364.3,0.0,0.0,0.0,0.0,0.0,364.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
112,2025-07-15 03:45:00,0.25,0.42,0.35,0,1,376.7,376.7,0.0,0.0,0.0,0.0,0.0,376.7,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
113,2025-07-15 04:00:00,0.25,0.42,0.35,0,1,373.3,373.3,0.0,0.0,0.0,0.0,0.0,373.3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
114,2025-07-15 04:15:00,0.25,0.42,0.35,0,1,372.0,372.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,null,【基线】外购电
