slot_id,timestamp,date,price_buy_yuan_per_kwh,p1_ess_charge_kw,p1_ess_discharge_kw,bl_ess_charge_kw,bl_ess_discharge_kw
504,2025-07-19 05:45:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
505,2025-07-19 06:00:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
506,2025-07-19 06:15:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
507,2025-07-19 06:30:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
508,2025-07-19 06:45:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
509,2025-07-19 07:00:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
510,2025-07-19 07:15:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
511,2025-07-19 07:30:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
512,2025-07-19 07:45:00,2025-07-19,0.4,300.0,0.0,0.0,0.0
513,2025-07-19 08:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
514,2025-07-19 08:15:00,2025-07-19,0.62,0.0,48.0,0.0,0.0
515,2025-07-19 08:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
516,2025-07-19 08:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
517,2025-07-19 09:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
518,2025-07-19 09:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
519,2025-07-19 09:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
520,2025-07-19 09:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
521,2025-07-19 10:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
522,2025-07-19 10:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
523,2025-07-19 10:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
524,2025-07-19 10:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
525,2025-07-19 11:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
526,2025-07-19 11:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
527,2025-07-19 11:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
528,2025-07-19 11:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
529,2025-07-19 12:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
530,2025-07-19 12:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
531,2025-07-19 12:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
532,2025-07-19 12:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
533,2025-07-19 13:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
534,2025-07-19 13:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
535,2025-07-19 13:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
536,2025-07-19 13:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
537,2025-07-19 14:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
538,2025-07-19 14:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
539,2025-07-19 14:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
540,2025-07-19 14:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
541,2025-07-19 15:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
542,2025-07-19 15:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
543,2025-07-19 15:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
544,2025-07-19 15:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
545,2025-07-19 16:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
546,2025-07-19 16:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
547,2025-07-19 16:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
548,2025-07-19 16:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
549,2025-07-19 17:00:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
550,2025-07-19 17:15:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
551,2025-07-19 17:30:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
552,2025-07-19 17:45:00,2025-07-19,0.62,0.0,0.0,0.0,0.0
553,2025-07-19 18:00:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
554,2025-07-19 18:15:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
555,2025-07-19 18:30:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
556,2025-07-19 18:45:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
557,2025-07-19 19:00:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
558,2025-07-19 19:15:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
559,2025-07-19 19:30:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
560,2025-07-19 19:45:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
561,2025-07-19 20:00:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
562,2025-07-19 20:15:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
563,2025-07-19 20:30:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
564,2025-07-19 20:45:00,2025-07-19,0.78,0.0,300.0,0.0,0.0
565,2025-07-19 21:00:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
566,2025-07-19 21:15:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
567,2025-07-19 21:30:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
568,2025-07-19 21:45:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
569,2025-07-19 22:00:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
570,2025-07-19 22:15:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
571,2025-07-19 22:30:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
572,2025-07-19 22:45:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
573,2025-07-19 23:00:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
574,2025-07-19 23:15:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
575,2025-07-19 23:30:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
576,2025-07-19 23:45:00,2025-07-19,0.55,0.0,0.0,0.0,0.0
577,2025-07-20 00:00:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
578,2025-07-20 00:15:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
579,2025-07-20 00:30:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
580,2025-07-20 00:45:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
581,2025-07-20 01:00:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
582,2025-07-20 01:15:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
583,2025-07-20 01:30:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
584,2025-07-20 01:45:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
585,2025-07-20 02:00:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
586,2025-07-20 02:15:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
587,2025-07-20 02:30:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
588,2025-07-20 02:45:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
589,2025-07-20 03:00:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
590,2025-07-20 03:15:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
591,2025-07-20 03:30:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
592,2025-07-20 03:45:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
593,2025-07-20 04:00:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
594,2025-07-20 04:15:00,2025-07-20,0.4,0.0,0.0,0.0,0.0
595,2025-07-20 04:30:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
596,2025-07-20 04:45:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
597,2025-07-20 05:00:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
598,2025-07-20 05:15:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
599,2025-07-20 05:30:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
600,2025-07-20 05:45:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
601,2025-07-20 06:00:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
602,2025-07-20 06:15:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
603,2025-07-20 06:30:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
604,2025-07-20 06:45:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
605,2025-07-20 07:00:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
606,2025-07-20 07:15:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
607,2025-07-20 07:30:00,2025-07-20,0.4,142.10526,0.0,0.0,0.0
608,2025-07-20 07:45:00,2025-07-20,0.4,300.0,0.0,0.0,0.0
609,2025-07-20 08:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
610,2025-07-20 08:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
611,2025-07-20 08:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
612,2025-07-20 08:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
613,2025-07-20 09:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
614,2025-07-20 09:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
615,2025-07-20 09:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
616,2025-07-20 09:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
617,2025-07-20 10:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
618,2025-07-20 10:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
619,2025-07-20 10:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
620,2025-07-20 10:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
621,2025-07-20 11:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
622,2025-07-20 11:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
623,2025-07-20 11:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
624,2025-07-20 11:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
625,2025-07-20 12:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
626,2025-07-20 12:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
627,2025-07-20 12:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
628,2025-07-20 12:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
629,2025-07-20 13:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
630,2025-07-20 13:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
631,2025-07-20 13:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
632,2025-07-20 13:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
633,2025-07-20 14:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
634,2025-07-20 14:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
635,2025-07-20 14:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
636,2025-07-20 14:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
637,2025-07-20 15:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
638,2025-07-20 15:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
639,2025-07-20 15:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
640,2025-07-20 15:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
641,2025-07-20 16:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
642,2025-07-20 16:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
643,2025-07-20 16:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
644,2025-07-20 16:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
645,2025-07-20 17:00:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
646,2025-07-20 17:15:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
647,2025-07-20 17:30:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
648,2025-07-20 17:45:00,2025-07-20,0.62,0.0,0.0,0.0,0.0
649,2025-07-20 18:00:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
650,2025-07-20 18:15:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
651,2025-07-20 18:30:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
652,2025-07-20 18:45:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
653,2025-07-20 19:00:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
654,2025-07-20 19:15:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
655,2025-07-20 19:30:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
656,2025-07-20 19:45:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
657,2025-07-20 20:00:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
658,2025-07-20 20:15:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
659,2025-07-20 20:30:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
660,2025-07-20 20:45:00,2025-07-20,0.78,0.0,300.0,0.0,0.0
661,2025-07-20 21:00:00,2025-07-20,0.55,0.0,0.0,0.0,0.0
662,2025-07-20 21:15:00,2025-07-20,0.55,0.0,0.0,0.0,0.0
663,2025-07-20 21:30:00,2025-07-20,0.55,0.0,0.0,0.0,0.0
664,2025-07-20 21:45:00,2025-07-20,0.55,0.0,0.0,0.0,0.0
665,2025-07-20 22:00:00,2025-07-20,0.55,0.0,0.0,0.0,0.0
666,2025-07-20 22:15:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
667,2025-07-20 22:30:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
668,2025-07-20 22:45:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
669,2025-07-20 23:00:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
670,2025-07-20 23:15:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
671,2025-07-20 23:30:00,2025-07-20,0.55,300.0,0.0,0.0,0.0
672,2025-07-20 23:45:00,2025-07-20,0.55,167.86704,0.0,0.0,0.0
